2016-08-05T16:26:23.003Z	Master(22676/S1N0)	[impress]	3191251	89780224	0	1	1833308500	82500	790549800	28598680700	0	0.97998046875	0.99951171875	0.95166015625
2016-08-05T16:31:23.007Z	Master(22676/S1N0)	[impress]	3191551	88408064	0	1	1835222400	82500	791289900	28598944900	0	0.92724609375	0.9853515625	0.95458984375
2016-08-05T16:36:23.009Z	Master(22676/S1N0)	[impress]	3191851	88100864	0	1	1837112400	82500	792020500	28599221900	0	1.09912109375	1.06103515625	0.9921875
2016-08-05T16:41:23.011Z	Master(22676/S1N0)	[impress]	3192151	87973888	0	1	1838997000	82500	792757300	28599517000	0	0.9521484375	1.01025390625	0.98681640625
2016-08-05T16:46:23.013Z	Master(22676/S1N0)	[impress]	3192451	87592960	0	1	1840884600	82500	793500500	28599807300	0	0.93896484375	1.00341796875	0.9921875
2016-08-05T16:51:23.019Z	Master(22676/S1N0)	[impress]	3192751	85307392	0	1	1842868600	82500	794247700	28600006600	0	1.04345703125	1.021484375	1.0029296875
2016-08-05T16:56:23.025Z	Master(22676/S1N0)	[impress]	3193051	85053440	0	1	1844862000	82500	794977200	28600195900	0	1.14013671875	1.099609375	1.04931640625
2016-08-05T17:01:23.029Z	Master(22676/S1N0)	[impress]	3193351	83513344	0	1	1846887300	82500	795706000	28600380200	0	0.9697265625	1.0458984375	1.0400390625
2016-08-05T17:06:23.034Z	Master(22676/S1N0)	[impress]	3193651	83529728	0	1	1848970300	82500	796444700	28600498400	0	1.251953125	1.17529296875	1.09423828125
2016-08-05T17:11:23.039Z	Master(22676/S1N0)	[impress]	3193951	84987904	0	1	1851047600	82500	797120700	28600507900	0	1.185546875	1.22802734375	1.14306640625
2016-08-05T17:16:23.040Z	Master(22676/S1N0)	[impress]	3194251	85114880	0	1	1853039800	82500	797760000	28600507900	0	1.95068359375	1.56787109375	1.3037109375
2016-08-05T17:21:23.041Z	Master(22676/S1N0)	[impress]	3194551	85368832	0	1	1855162800	82500	798445800	28600507900	0	1.6044921875	1.505859375	1.34326171875
2016-08-05T17:26:23.051Z	Master(22676/S1N0)	[impress]	3194851	84353024	0	1	1857226800	82500	799112900	28600507900	0	1.2685546875	1.3896484375	1.3388671875
2016-08-05T17:31:23.062Z	Master(22676/S1N0)	[impress]	3195151	83464192	0	1	1859208100	82500	799752700	28600507900	0	1.4443359375	1.47705078125	1.38818359375
2016-08-05T17:36:23.072Z	Master(22676/S1N0)	[impress]	3195451	82194432	0	1	1861200000	82500	800395000	28600507900	0	1.2587890625	1.39013671875	1.38720703125
2016-08-05T17:41:23.085Z	Master(22676/S1N0)	[impress]	3195751	81940480	0	1	1863173700	82500	801032200	28600507900	0	1.4599609375	1.41748046875	1.39892578125
2016-08-05T17:46:23.095Z	Master(22676/S1N0)	[impress]	3196051	81559552	0	1	1865102800	82500	801663900	28600507900	0	1.15966796875	1.23828125	1.32470703125
2016-08-05T17:51:23.106Z	Master(22676/S1N0)	[impress]	3196351	92860416	0	1	1867005300	82500	802282700	28600507900	0	1.31591796875	1.37109375	1.35986328125
2016-08-05T17:56:23.117Z	Master(22676/S1N0)	[impress]	3196651	90255360	0	1	1869047100	82500	802945700	28600507900	0	1.439453125	1.4189453125	1.3876953125
2016-08-05T18:01:23.123Z	Master(22676/S1N0)	[impress]	3196951	88842240	0	1	1871049900	82500	803593900	28600507900	0	1.53564453125	1.47412109375	1.419921875
2016-08-05T18:06:23.125Z	Master(22676/S1N0)	[impress]	3197251	89493504	0	1	1872938700	82500	804204600	28600507900	0	1.794921875	1.59033203125	1.4716796875
2016-08-05T18:11:23.138Z	Master(22676/S1N0)	[impress]	3197551	89112576	0	1	1875029800	82500	804879500	28600507900	0	1.44873046875	1.60693359375	1.52978515625
2016-08-05T18:16:23.148Z	Master(22676/S1N0)	[impress]	3197851	85684224	0	1	1876939300	82500	805498500	28600507900	0	1.40185546875	1.48974609375	1.4951171875
2016-08-05T18:21:23.159Z	Master(22676/S1N0)	[impress]	3198151	85557248	0	1	1878839300	82500	806114400	28600507900	0	1.47509765625	1.48583984375	1.49560546875
2016-08-05T18:26:23.165Z	Master(22676/S1N0)	[impress]	3198451	84414464	0	1	1880864600	82500	806775100	28600507900	0	1.2412109375	1.416015625	1.47265625
2016-08-05T18:31:23.170Z	Master(22676/S1N0)	[impress]	3198751	84414464	0	1	1882805700	82500	807399900	28600507900	0	1.30029296875	1.3447265625	1.42822265625
2016-08-05T18:36:23.175Z	Master(22676/S1N0)	[impress]	3199051	86130688	0	1	1884818600	82500	808057600	28600507900	0	1.21484375	1.28466796875	1.38427734375
2016-08-05T18:41:23.182Z	Master(22676/S1N0)	[impress]	3199351	86257664	0	1	1886825400	82500	808709700	28600507900	0	1.4912109375	1.423828125	1.41845703125
2016-08-05T18:46:23.185Z	Master(22676/S1N0)	[impress]	3199651	86257664	0	1	1888729900	82500	809327900	28600507900	0	1.53076171875	1.44921875	1.42138671875
2016-08-05T18:51:23.196Z	Master(22676/S1N0)	[impress]	3199951	84860928	0	1	1890671500	82500	809949500	28600507900	0	1.21826171875	1.33837890625	1.38720703125
2016-08-05T18:56:23.204Z	Master(22676/S1N0)	[impress]	3200251	83337216	0	1	1892565800	82500	810562000	28600507900	0	1.6162109375	1.43017578125	1.40869140625
2016-08-05T19:01:23.205Z	Master(22676/S1N0)	[impress]	3200551	83066880	0	1	1894460100	82500	811179600	28600507900	0	1.29443359375	1.3916015625	1.400390625
2016-08-05T19:06:23.216Z	Master(22676/S1N0)	[impress]	3200851	83591168	0	1	1896345800	82500	811787400	28600507900	0	1.3251953125	1.35205078125	1.39013671875
2016-08-05T19:11:23.225Z	Master(22676/S1N0)	[impress]	3201151	81432576	0	1	1898242900	82500	812397200	28600507900	0	1.34375	1.34716796875	1.38037109375
2016-08-05T19:16:23.228Z	Master(22676/S1N0)	[impress]	3201451	84606976	0	1	1900202300	82500	813033900	28600507900	0	1.31689453125	1.3720703125	1.39208984375
2016-08-05T19:21:23.238Z	Master(22676/S1N0)	[impress]	3201751	84480000	0	1	1902115800	82500	813650000	28600507900	0	1.103515625	1.29443359375	1.36865234375
2016-08-05T19:26:23.241Z	Master(22676/S1N0)	[impress]	3202051	84099072	0	1	1904080800	82500	814287000	28600507900	0	1.2802734375	1.333984375	1.38037109375
2016-08-05T19:31:23.250Z	Master(22676/S1N0)	[impress]	3202351	82575360	0	1	1906040700	82500	814921600	28600507900	0	1.71240234375	1.49609375	1.42529296875
2016-08-05T19:36:23.260Z	Master(22676/S1N0)	[impress]	3202651	81940480	0	1	1908108500	82500	815595000	28600507900	0	1.40087890625	1.4755859375	1.43994140625
2016-08-05T19:41:23.271Z	Master(22676/S1N0)	[impress]	3202951	81940480	0	1	1910065400	82500	816231600	28600507900	0	1.443359375	1.46484375	1.4384765625
2016-08-05T19:46:23.281Z	Master(22676/S1N0)	[impress]	3203251	81559552	0	1	1912024400	82500	816865900	28600508000	0	1.3876953125	1.4326171875	1.421875
2016-08-05T19:51:23.282Z	Master(22676/S1N0)	[impress]	3203551	80162816	0	1	1913967500	82500	817497700	28600508000	0	1.42236328125	1.384765625	1.40478515625
2016-08-05T19:56:23.292Z	Master(22676/S1N0)	[impress]	3203851	84148224	0	1	1915976700	82500	818148100	28600508000	0	1.28662109375	1.36669921875	1.3984375
2016-08-05T20:01:23.303Z	Master(22676/S1N0)	[impress]	3204151	82989056	0	1	1917900100	82500	818768800	28600508000	0	1.4345703125	1.3623046875	1.39404296875
2016-08-05T20:06:23.313Z	Master(22676/S1N0)	[impress]	3204451	83259392	0	1	1919834700	82500	819398900	28600508000	0	1.533203125	1.50537109375	1.4482421875
2016-08-05T20:11:23.320Z	Master(22676/S1N0)	[impress]	3204751	81989632	0	1	1921747200	82500	820016400	28600508000	0	1.39111328125	1.41943359375	1.41455078125
2016-08-05T20:16:23.324Z	Master(22676/S1N0)	[impress]	3205051	82116608	0	1	1923785300	82500	820673800	28600508000	0	1.22509765625	1.3583984375	1.39453125
2016-08-05T20:21:23.335Z	Master(22676/S1N0)	[impress]	3205351	81100800	0	1	1925695700	82500	821291200	28600508000	0	1.42724609375	1.4501953125	1.42724609375
2016-08-05T20:26:23.337Z	Master(22676/S1N0)	[impress]	3205651	88813568	0	1	1927663800	82500	821925900	28600508000	0	1.435546875	1.451171875	1.4248046875
2016-08-05T20:31:23.348Z	Master(22676/S1N0)	[impress]	3205951	87924736	0	1	1929577600	82500	822549900	28600508000	0	1.4365234375	1.3984375	1.408203125
2016-08-05T20:36:23.358Z	Master(22676/S1N0)	[impress]	3206251	91340800	0	1	1931495900	82500	823181900	28600508000	0	1.4658203125	1.45458984375	1.42822265625
2016-08-05T20:41:23.360Z	Master(22676/S1N0)	[impress]	3206551	91086848	0	1	1933438400	82500	823817800	28600508000	0	1.31298828125	1.39453125	1.4052734375
2016-08-05T20:46:23.372Z	Master(22676/S1N0)	[impress]	3206851	88674304	0	1	1935420300	82500	824471300	28600508000	0	1.5625	1.39892578125	1.40283203125
2016-08-05T20:51:23.379Z	Master(22676/S1N0)	[impress]	3207151	90578944	0	1	1937359500	82500	825108400	28600508000	0	1.30712890625	1.3505859375	1.38232421875
2016-08-05T20:56:23.380Z	Master(22676/S1N0)	[impress]	3207451	91086848	0	1	1939243200	82500	825738300	28600508000	0	1.931640625	1.685546875	1.515625
2016-08-05T21:01:23.391Z	Master(22676/S1N0)	[impress]	3207751	91324416	0	1	1941223100	82500	826390100	28600508000	0	1.57666015625	1.4765625	1.4560546875
2016-08-05T21:06:23.393Z	Master(22676/S1N0)	[impress]	3208051	88674304	0	1	1943253500	82500	827062500	28600508000	0	1.34423828125	1.38671875	1.412109375
2016-08-05T21:11:23.402Z	Master(22676/S1N0)	[impress]	3208351	88547328	0	1	1945178800	82500	827690200	28600508000	0	1.43017578125	1.40234375	1.41064453125
2016-08-05T21:16:23.410Z	Master(22676/S1N0)	[impress]	3208651	88801280	0	1	1947148200	82500	828337900	28600508000	0	1.10107421875	1.2958984375	1.3740234375
2016-08-05T21:21:23.414Z	Master(22676/S1N0)	[impress]	3208951	92119040	0	1	1949030100	82500	828957600	28600508000	0	1.19384765625	1.2431640625	1.32666015625
2016-08-05T21:26:23.425Z	Master(22676/S1N0)	[impress]	3209251	90341376	0	1	1950935300	82500	829585200	28600508000	0	1.76611328125	1.44677734375	1.375
2016-08-05T21:31:23.432Z	Master(22676/S1N0)	[impress]	3209551	89452544	0	1	1952889900	82500	830220500	28600508000	0	1.53125	1.498046875	1.4140625
2016-08-05T21:36:23.435Z	Master(22676/S1N0)	[impress]	3209851	99549184	0	1	1954819000	82500	830860300	28600508000	0	1.232421875	1.36474609375	1.3837890625
2016-08-05T21:41:23.445Z	Master(22676/S1N0)	[impress]	3210151	107511808	0	1	1956720700	82500	831495100	28600508000	0	1.4482421875	1.45361328125	1.4169921875
2016-08-05T21:46:23.457Z	Master(22676/S1N0)	[impress]	3210451	105226240	0	1	1958660100	82500	832136000	28600508000	0	1.501953125	1.46240234375	1.42626953125
2016-08-05T21:51:23.468Z	Master(22676/S1N0)	[impress]	3210751	104464384	0	1	1960667200	82500	832797000	28600508000	0	1.318359375	1.37158203125	1.39892578125
2016-08-05T21:56:23.475Z	Master(22676/S1N0)	[impress]	3211051	104083456	0	1	1962625600	82500	833440500	28600508000	0	1.328125	1.37890625	1.40185546875
2016-08-05T22:01:23.479Z	Master(22676/S1N0)	[impress]	3211351	103051264	0	1	1964508100	82500	834062700	28600508000	0	1.265625	1.4189453125	1.41552734375
2016-08-05T22:06:23.489Z	Master(22676/S1N0)	[impress]	3211651	102559744	0	1	1966448200	82500	834702700	28600508000	0	1.16845703125	1.31640625	1.38134765625
2016-08-05T22:11:23.490Z	Master(22676/S1N0)	[impress]	3211951	100401152	0	1	1968389200	82500	835337600	28600508100	0	1.3505859375	1.33984375	1.376953125
2016-08-05T22:16:23.500Z	Master(22676/S1N0)	[impress]	3212251	114216960	0	1	1970366000	82500	835990000	28600508100	0	1.46044921875	1.45751953125	1.41552734375
2016-08-05T22:21:23.511Z	Master(22676/S1N0)	[impress]	3212551	113836032	0	1	1972301300	82500	836624600	28600508100	0	1.77880859375	1.591796875	1.49755859375
2016-08-05T22:26:23.522Z	Master(22676/S1N0)	[impress]	3212851	112693248	0	1	1974230700	82500	837257000	28600508100	0	1.27490234375	1.55029296875	1.51123046875
2016-08-05T22:31:23.524Z	Master(22676/S1N0)	[impress]	3213151	111677440	0	1	1976163800	82500	837892400	28600508100	0	1.48193359375	1.4013671875	1.453125
2016-08-05T22:36:23.534Z	Master(22676/S1N0)	[impress]	3213451	110153728	0	1	1978124400	82500	838532700	28600508200	0	1.31982421875	1.39892578125	1.4462890625
2016-08-05T22:41:23.540Z	Master(22676/S1N0)	[impress]	3213751	110026752	0	1	1980069900	82500	839173800	28600508200	0	1.28564453125	1.36083984375	1.41259765625
2016-08-05T22:46:23.542Z	Master(22676/S1N0)	[impress]	3214051	109899776	0	1	1981966100	82500	839797500	28600508200	0	1.185546875	1.2421875	1.34619140625
2016-08-05T22:51:23.545Z	Master(22676/S1N0)	[impress]	3214351	107868160	0	1	1983941300	82500	840452200	28600508200	0	1.61669921875	1.5205078125	1.43359375
2016-08-05T22:56:23.555Z	Master(22676/S1N0)	[impress]	3214651	106979328	0	1	1985874900	82500	841091700	28600508300	0	1.4462890625	1.42919921875	1.4130859375
2016-08-05T23:01:23.558Z	Master(22676/S1N0)	[impress]	3214951	115089408	0	1	1987796900	82500	841727100	28600508300	0	1.43359375	1.369140625	1.392578125
2016-08-05T23:06:23.569Z	Master(22676/S1N0)	[impress]	3215251	115613696	0	1	1989710400	82500	842353600	28600508300	0	1.80810546875	1.505859375	1.4404296875
2016-08-05T23:11:23.580Z	Master(22676/S1N0)	[impress]	3215551	114470912	0	1	1991659600	82500	842991700	28600508300	0	1.46337890625	1.4404296875	1.4228515625
2016-08-05T23:16:23.589Z	Master(22676/S1N0)	[impress]	3215851	113328128	0	1	1993611000	82500	843638500	28600508300	0	1.24658203125	1.3232421875	1.37939453125
2016-08-05T23:21:23.596Z	Master(22676/S1N0)	[impress]	3216151	112185344	0	1	1995558900	82500	844278200	28600508400	0	1.4638671875	1.41650390625	1.40478515625
2016-08-05T23:26:23.605Z	Master(22676/S1N0)	[impress]	3216451	111878144	0	1	1997488400	82500	844915800	28600508400	0	1.306640625	1.361328125	1.39013671875
2016-08-05T23:31:23.611Z	Master(22676/S1N0)	[impress]	3216751	111624192	0	1	1999459600	82500	845568600	28600508400	0	1.64794921875	1.47412109375	1.431640625
2016-08-05T23:36:23.613Z	Master(22676/S1N0)	[impress]	3217051	110735360	0	1	2001448500	82500	846228200	28600508400	0	1.3193359375	1.353515625	1.392578125
2016-08-05T23:41:23.623Z	Master(22676/S1N0)	[impress]	3217351	110227456	0	1	2003435200	82500	846881200	28600508400	0	1.75439453125	1.51904296875	1.44580078125
2016-08-05T23:46:23.632Z	Master(22676/S1N0)	[impress]	3217651	110100480	0	1	2005409800	82500	847533300	28600508400	0	1.46044921875	1.4560546875	1.42822265625
2016-08-05T23:51:23.638Z	Master(22676/S1N0)	[impress]	3217951	109338624	0	1	2007331400	82500	848165900	28600508400	0	1.3203125	1.37548828125	1.400390625
2016-08-05T23:56:23.641Z	Master(22676/S1N0)	[impress]	3218251	108703744	0	1	2009264900	82500	848800600	28600508500	0	1.35498046875	1.34912109375	1.3896484375
